series_id,url,event,tournament,status,error,attempts,has_performance,has_economy,first_seen,last_attempt
645499,https://www.vlr.gg/645499/furia-vs-100-thieves-vct-2026-americas-stage-1-w5,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645500,https://www.vlr.gg/645500/g2-esports-vs-cloud9-vct-2026-americas-stage-1-w5,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645501,https://www.vlr.gg/645501/envy-vs-mibr-vct-2026-americas-stage-1-w5,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645502,https://www.vlr.gg/645502/loud-vs-leviat-n-vct-2026-americas-stage-1-w5,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645503,https://www.vlr.gg/645503/sentinels-vs-nrg-vct-2026-americas-stage-1-w5,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660369,https://www.vlr.gg/660369/furia-vs-leviat-n-vct-2026-americas-stage-1-ur1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660370,https://www.vlr.gg/660370/g2-esports-vs-100-thieves-vct-2026-americas-stage-1-ur1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660371,https://www.vlr.gg/660371/mibr-vs-leviat-n-vct-2026-americas-stage-1-ubsf,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660372,https://www.vlr.gg/660372/kr-esports-vs-g2-esports-vct-2026-americas-stage-1-ubsf,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660375,https://www.vlr.gg/660375/furia-vs-nrg-vct-2026-americas-stage-1-lr1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660376,https://www.vlr.gg/660376/100-thieves-vs-loud-vct-2026-americas-stage-1-lr1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660377,https://www.vlr.gg/660377/kr-esports-vs-nrg-vct-2026-americas-stage-1-lr2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660378,https://www.vlr.gg/660378/mibr-vs-100-thieves-vct-2026-americas-stage-1-lr2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660373,https://www.vlr.gg/660373/leviat-n-vs-g2-esports-vct-2026-americas-stage-1-ubf,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660379,https://www.vlr.gg/660379/nrg-vs-100-thieves-vct-2026-americas-stage-1-lr3,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660380,https://www.vlr.gg/660380/g2-esports-vs-nrg-vct-2026-americas-stage-1-lbf,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
660374,https://www.vlr.gg/660374/leviat-n-vs-g2-esports-vct-2026-americas-stage-1-gf,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706349,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706350,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706351,https://www.vlr.gg/706351/envy-vs-evil-geniuses-vct-2026-americas-stage-2-w1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706352,https://www.vlr.gg/706352/kr-esports-vs-loud-vct-2026-americas-stage-2-w1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706353,https://www.vlr.gg/706353/g2-esports-vs-100-thieves-vct-2026-americas-stage-2-w1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706354,https://www.vlr.gg/706354/nrg-vs-mibr-vct-2026-americas-stage-2-w1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706355,https://www.vlr.gg/706355/evil-geniuses-vs-leviat-n-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706356,https://www.vlr.gg/706356/envy-vs-mibr-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706357,https://www.vlr.gg/706357/furia-vs-nrg-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706358,https://www.vlr.gg/706358/100-thieves-vs-kr-esports-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706359,https://www.vlr.gg/706359/g2-esports-vs-cloud9-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706360,https://www.vlr.gg/706360/sentinels-vs-loud-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706361,https://www.vlr.gg/706361/envy-vs-leviat-n-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706362,https://www.vlr.gg/706362/furia-vs-mibr-vct-2026-americas-stage-2-w2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706364,https://www.vlr.gg/706364/kr-esports-vs-g2-esports-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706365,https://www.vlr.gg/706365/100-thieves-vs-sentinels-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706366,https://www.vlr.gg/706366/cloud9-vs-loud-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706367,https://www.vlr.gg/706367/evil-geniuses-vs-mibr-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706368,https://www.vlr.gg/706368/envy-vs-furia-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706369,https://www.vlr.gg/706369/leviat-n-vs-nrg-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706370,https://www.vlr.gg/706370/cloud9-vs-kr-esports-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706371,https://www.vlr.gg/706371/g2-esports-vs-sentinels-vct-2026-americas-stage-2-w3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706372,https://www.vlr.gg/706372/evil-geniuses-vs-furia-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706373,https://www.vlr.gg/706373/envy-vs-nrg-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706374,https://www.vlr.gg/706374/100-thieves-vs-cloud9-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706375,https://www.vlr.gg/706375/g2-esports-vs-loud-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706376,https://www.vlr.gg/706376/kr-esports-vs-sentinels-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706377,https://www.vlr.gg/706377/leviat-n-vs-mibr-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706378,https://www.vlr.gg/706378/evil-geniuses-vs-nrg-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
706379,https://www.vlr.gg/706379/loud-vs-100-thieves-vct-2026-americas-stage-2-w4,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729742,https://www.vlr.gg/729742/kr-esports-vs-bestia-vct-2026-americas-stage-2-ur1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729743,https://www.vlr.gg/729743/envy-vs-m80-vct-2026-americas-stage-2-ur1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729744,https://www.vlr.gg/729744/furia-vs-2game-esports-vct-2026-americas-stage-2-ur1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729745,https://www.vlr.gg/729745/cloud9-vs-fluxo-w7m-vct-2026-americas-stage-2-ur1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729746,https://www.vlr.gg/729746/mibr-vs-kr-esports-vct-2026-americas-stage-2-ubqf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729747,https://www.vlr.gg/729747/sentinels-vs-envy-vct-2026-americas-stage-2-ubqf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729748,https://www.vlr.gg/729748/g2-esports-vs-furia-vct-2026-americas-stage-2-ubqf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729749,https://www.vlr.gg/729749/evil-geniuses-vs-cloud9-vct-2026-americas-stage-2-ubqf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729752,https://www.vlr.gg/729752/cloud9-vs-bestia-vct-2026-americas-stage-2-lr1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729753,https://www.vlr.gg/729753/g2-esports-vs-m80-vct-2026-americas-stage-2-lr1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729754,https://www.vlr.gg/729754/sentinels-vs-2game-esports-vct-2026-americas-stage-2-lr1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729755,https://www.vlr.gg/729755/kr-esports-vs-fluxo-w7m-vct-2026-americas-stage-2-lr1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729750,https://www.vlr.gg/729750/mibr-vs-envy-vct-2026-americas-stage-2-ubsf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729751,https://www.vlr.gg/729751/furia-vs-evil-geniuses-vct-2026-americas-stage-2-ubsf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729756,https://www.vlr.gg/729756/bestia-vs-g2-esports-vct-2026-americas-stage-2-lr2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729757,https://www.vlr.gg/729757/sentinels-vs-kr-esports-vct-2026-americas-stage-2-lr2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729758,https://www.vlr.gg/729758/envy-vs-g2-esports-vct-2026-americas-stage-2-lr3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
729759,https://www.vlr.gg/729759/evil-geniuses-vs-kr-esports-vct-2026-americas-stage-2-lr3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734302,https://www.vlr.gg/734302/loud-vs-furia-vct-2026-americas-stage-2-ur1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734303,https://www.vlr.gg/734303/leviat-n-vs-mibr-vct-2026-americas-stage-2-ur1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734304,https://www.vlr.gg/734304/nrg-vs-loud-vct-2026-americas-stage-2-ubsf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734305,https://www.vlr.gg/734305/100-thieves-vs-leviat-n-vct-2026-americas-stage-2-ubsf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734309,https://www.vlr.gg/734309/furia-vs-g2-esports-vct-2026-americas-stage-2-lr1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734310,https://www.vlr.gg/734310/mibr-vs-evil-geniuses-vct-2026-americas-stage-2-lr1,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734311,https://www.vlr.gg/734311/leviat-n-vs-g2-esports-vct-2026-americas-stage-2-lr2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734312,https://www.vlr.gg/734312/loud-vs-mibr-vct-2026-americas-stage-2-lr2,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734307,https://www.vlr.gg/734307/nrg-vs-100-thieves-vct-2026-americas-stage-2-ubf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734313,https://www.vlr.gg/734313/g2-esports-vs-loud-vct-2026-americas-stage-2-lr3,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734314,https://www.vlr.gg/734314/nrg-vs-loud-vct-2026-americas-stage-2-lbf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
734308,https://www.vlr.gg/734308/100-thieves-vs-loud-vct-2026-americas-stage-2-gf,,vct_2026_americas_stage_2,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598923,https://www.vlr.gg/598923/trace-esports-vs-wolves-esports-vct-2026-china-kickoff-ur1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598924,https://www.vlr.gg/598924/funplus-phoenix-vs-tyloo-vct-2026-china-kickoff-ur1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598921,https://www.vlr.gg/598921/all-gamers-vs-nova-esports-vct-2026-china-kickoff-ur1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598922,https://www.vlr.gg/598922/jdg-esports-vs-titan-esports-club-vct-2026-china-kickoff-ur1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598927,https://www.vlr.gg/598927/xi-lai-gaming-vs-wolves-esports-vct-2026-china-kickoff-ur2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598928,https://www.vlr.gg/598928/edward-gaming-vs-tyloo-vct-2026-china-kickoff-ur2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598925,https://www.vlr.gg/598925/bilibili-gaming-vs-all-gamers-vct-2026-china-kickoff-ur2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598926,https://www.vlr.gg/598926/dragon-ranger-gaming-vs-jdg-esports-vct-2026-china-kickoff-ur2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598932,https://www.vlr.gg/598932/nova-esports-vs-tyloo-vct-2026-china-kickoff-mr1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598933,https://www.vlr.gg/598933/titan-esports-club-vs-wolves-esports-vct-2026-china-kickoff-mr1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598934,https://www.vlr.gg/598934/trace-esports-vs-jdg-esports-vct-2026-china-kickoff-mr1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598935,https://www.vlr.gg/598935/funplus-phoenix-vs-bilibili-gaming-vct-2026-china-kickoff-mr1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598936,https://www.vlr.gg/598936/tyloo-vs-titan-esports-club-vct-2026-china-kickoff-mr2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598937,https://www.vlr.gg/598937/trace-esports-vs-bilibili-gaming-vct-2026-china-kickoff-mr2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598942,https://www.vlr.gg/598942/nova-esports-vs-wolves-esports-vct-2026-china-kickoff-lr1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598929,https://www.vlr.gg/598929/all-gamers-vs-dragon-ranger-gaming-vct-2026-china-kickoff-ur3,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598943,https://www.vlr.gg/598943/jdg-esports-vs-funplus-phoenix-vct-2026-china-kickoff-lr1,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598930,https://www.vlr.gg/598930/xi-lai-gaming-vs-edward-gaming-vct-2026-china-kickoff-ur3,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598944,https://www.vlr.gg/598944/trace-esports-vs-wolves-esports-vct-2026-china-kickoff-lr2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598938,https://www.vlr.gg/598938/dragon-ranger-gaming-vs-tyloo-vct-2026-china-kickoff-mr3,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598945,https://www.vlr.gg/598945/titan-esports-club-vs-jdg-esports-vct-2026-china-kickoff-lr2,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598939,https://www.vlr.gg/598939/edward-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mr3,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598946,https://www.vlr.gg/598946/tyloo-vs-trace-esports-vct-2026-china-kickoff-lr3,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598947,https://www.vlr.gg/598947/edward-gaming-vs-jdg-esports-vct-2026-china-kickoff-lr3,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598940,https://www.vlr.gg/598940/dragon-ranger-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mr4,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598948,https://www.vlr.gg/598948/tyloo-vs-edward-gaming-vct-2026-china-kickoff-lr4,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598949,https://www.vlr.gg/598949/dragon-ranger-gaming-vs-edward-gaming-vct-2026-china-kickoff-lr5,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598931,https://www.vlr.gg/598931/all-gamers-vs-xi-lai-gaming-vct-2026-china-kickoff-ubf,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598941,https://www.vlr.gg/598941/xi-lai-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mbf,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
598950,https://www.vlr.gg/598950/bilibili-gaming-vs-edward-gaming-vct-2026-china-kickoff-lbf,VCT 2026: China Kickoff,vct_2026_china_kickoff,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642914,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642915,https://www.vlr.gg/642915/nova-esports-vs-edward-gaming-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642916,https://www.vlr.gg/642916/jdg-esports-vs-funplus-phoenix-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642917,https://www.vlr.gg/642917/dragon-ranger-gaming-vs-xi-lai-gaming-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642918,https://www.vlr.gg/642918/wolves-esports-vs-trace-esports-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642919,https://www.vlr.gg/642919/bilibili-gaming-vs-tyloo-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642920,https://www.vlr.gg/642920/dragon-ranger-gaming-vs-nova-esports-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642921,https://www.vlr.gg/642921/funplus-phoenix-vs-all-gamers-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642922,https://www.vlr.gg/642922/tyloo-vs-titan-esports-club-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642923,https://www.vlr.gg/642923/wolves-esports-vs-edward-gaming-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642924,https://www.vlr.gg/642924/trace-esports-vs-xi-lai-gaming-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642925,https://www.vlr.gg/642925/bilibili-gaming-vs-jdg-esports-vct-2026-china-stage-1-w1,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642928,https://www.vlr.gg/642928/titan-esports-club-vs-bilibili-gaming-vct-2026-china-stage-1-w2,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642929,https://www.vlr.gg/642929/xi-lai-gaming-vs-nova-esports-vct-2026-china-stage-1-w2,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642930,https://www.vlr.gg/642930/edward-gaming-vs-trace-esports-vct-2026-china-stage-1-w2,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642931,https://www.vlr.gg/642931/jdg-esports-vs-all-gamers-vct-2026-china-stage-1-w2,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
642932,https://www.vlr.gg/642932/dragon-ranger-gaming-vs-wolves-esports-vct-2026-china-stage-1-w2,VCT 2026: China Stage 1,vct_2026_china_stage_1,error,list index out of range,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
