teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
NAVI,Bind,def,FNC,0,1,2,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,3,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,4,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,5,boom,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,6,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,7,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,1,0,8,defus,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,9,boom,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,1,0,10,defus,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,1,0,11,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,12,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,25,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,1,0,27,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,1,0,29,defus,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,31,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,1,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,2,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
